"Date","Price","Open","High","Low","Vol.","Change %"
"08/03/2022","91.38","91.40","91.40","91.38","4.22M","-0.01%"
"08/02/2022","91.39","91.38","91.39","91.38","3.12M","0.01%"
"08/01/2022","91.38","91.37","91.39","91.37","10.76M","-0.10%"
"07/29/2022","91.47","91.46","91.48","91.46","6.63M","0.01%"
"07/28/2022","91.46","91.46","91.47","91.46","7.73M","0.01%"
"07/27/2022","91.45","91.45","91.46","91.44","2.61M","0.00%"
"07/26/2022","91.45","91.45","91.45","91.44","1.48M","0.00%"
"07/25/2022","91.45","91.45","91.45","91.44","3.17M","-0.01%"
"07/22/2022","91.46","91.45","91.46","91.44","3.51M","0.01%"
"07/21/2022","91.45","91.43","91.45","91.42","3.63M","0.03%"
"07/20/2022","91.42","91.43","91.44","91.42","4.70M","0.00%"
"07/19/2022","91.42","91.43","91.43","91.42","6.77M","0.00%"
"07/18/2022","91.42","91.42","91.43","91.41","3.64M","0.00%"
"07/15/2022","91.42","91.43","91.43","91.42","6.94M","-0.01%"
"07/14/2022","91.43","91.41","91.43","91.41","5.04M","0.01%"
"07/13/2022","91.42","91.42","91.43","91.40","12.61M","0.00%"
"07/12/2022","91.42","91.43","91.43","91.42","15.56M","-0.01%"
"07/11/2022","91.43","91.42","91.43","91.42","2.31M","0.01%"
"07/08/2022","91.42","91.43","91.43","91.42","1.36M","-0.01%"
"07/07/2022","91.43","91.44","91.44","91.42","1.84M","0.00%"
"07/06/2022","91.43","91.43","91.43","91.42","3.78M","0.00%"
"07/05/2022","91.43","91.43","91.43","91.42","9.04M","0.00%"
"07/01/2022","91.43","91.43","91.44","91.41","35.88M","-0.07%"
"06/30/2022","91.49","91.48","91.49","91.47","4.42M","0.01%"
"06/29/2022","91.48","91.45","91.48","91.45","1.89M","0.01%"
"06/28/2022","91.47","91.46","91.47","91.46","2.89M","0.02%"
"06/27/2022","91.45","91.46","91.46","91.45","7.64M","0.00%"
"06/24/2022","91.45","91.47","91.47","91.45","3.54M","-0.02%"
"06/23/2022","91.47","91.47","91.47","91.46","4.67M","0.00%"
"06/22/2022","91.47","91.46","91.47","91.45","2.87M","0.01%"
"06/21/2022","91.46","91.45","91.46","91.44","5.27M","0.02%"
"06/17/2022","91.44","91.44","91.45","91.44","3.42M","-0.01%"
"06/16/2022","91.45","91.43","91.45","91.42","5.28M","0.02%"
"06/15/2022","91.43","91.42","91.43","91.41","2.90M","0.01%"
"06/14/2022","91.42","91.42","91.42","91.41","8.43M","-0.01%"
"06/13/2022","91.43","91.43","91.43","91.42","37.23M","0.01%"
"06/10/2022","91.42","91.44","91.44","91.42","7.14M","-0.02%"
"06/09/2022","91.44","91.44","91.44","91.43","1.76M","0.01%"
"06/08/2022","91.43","91.44","91.44","91.43","2.00M","0.01%"
"06/07/2022","91.42","91.43","91.44","91.42","1.68M","-0.01%"
"06/06/2022","91.43","91.43","91.43","91.42","1.59M","0.01%"
"06/03/2022","91.42","91.43","91.44","91.42","3.10M","-0.02%"
"06/02/2022","91.44","91.43","91.44","91.42","1.28M","0.02%"
"06/01/2022","91.42","91.44","91.44","91.42","18.53M","-0.03%"
"05/31/2022","91.45","91.47","91.47","91.44","19.78M","-0.01%"
"05/27/2022","91.46","91.47","91.47","91.45","2.96M","-0.02%"
"05/26/2022","91.48","91.45","91.48","91.45","3.22M","0.02%"
"05/25/2022","91.46","91.45","91.46","91.45","1.70M","0.01%"
"05/24/2022","91.45","91.46","91.46","91.45","3.36M","-0.01%"
"05/23/2022","91.46","91.45","91.46","91.45","2.07M","0.00%"
"05/20/2022","91.46","91.45","91.46","91.44","3.05M","0.00%"
"05/19/2022","91.46","91.45","91.46","91.44","4.01M","0.02%"
"05/18/2022","91.44","91.44","91.45","91.43","4.46M","0.00%"
"05/17/2022","91.44","91.43","91.45","91.43","2.46M","0.00%"
"05/16/2022","91.44","91.44","91.44","91.43","2.70M","-0.01%"
"05/13/2022","91.45","91.43","91.45","91.43","14.92M","0.01%"
"05/12/2022","91.44","91.44","91.45","91.43","9.01M","0.01%"
"05/11/2022","91.43","91.43","91.45","91.43","6.39M","0.00%"
"05/10/2022","91.43","91.44","91.45","91.43","8.26M","0.00%"
"05/09/2022","91.43","91.45","91.45","91.43","8.83M","-0.01%"
"05/06/2022","91.44","91.43","91.44","91.43","4.79M","0.00%"
"05/05/2022","91.44","91.44","91.44","91.43","4.89M","0.00%"
"05/04/2022","91.44","91.42","91.44","91.42","3.02M","0.02%"
"05/03/2022","91.42","91.44","91.44","91.42","5.96M","-0.01%"
"05/02/2022","91.43","91.44","91.44","91.42","7.42M","0.01%"
"04/29/2022","91.42","91.42","91.43","91.42","2.68M","-0.02%"
"04/28/2022","91.44","91.42","91.44","91.42","5.88M","0.02%"
"04/27/2022","91.42","91.42","91.43","91.42","7.53M","0.00%"
