Date,QQQ,VWO,VEA,BND
2017-12-04,152.71,44.2,44.25,81.57
2017-12-05,152.81,44.13,44.19,81.67
2017-12-06,153.5,43.58,43.99,81.76
2017-12-07,154.02,43.64,44.12,81.65
2017-12-08,154.7,44.14,44.37,81.62
2017-12-11,155.9,44.43,44.46,81.56
2017-12-12,155.69,44.11,44.49,81.55
2017-12-13,155.99,44.59,44.68,81.78
2017-12-14,155.88,44.31,44.47,81.81
2017-12-15,157.65,44.43,44.44,81.82
2017-12-18,158.64,44.89,44.94,81.69
2017-12-19,157.7,44.77,44.8,81.44
2017-12-20,157.53,44.83,44.77,81.28
2017-12-21,157.55,45.06,44.48,81.33
2017-12-22,157.37,45.43,44.59,81.37
2017-12-26,156.52,45.48,44.6,81.24
2017-12-27,156.54,45.47,44.71,81.49
2017-12-28,156.73,45.69,44.85,81.44
2017-12-29,155.76,45.91,44.86,81.57
2018-01-02,158.49,46.7,45.25,81.34
2018-01-03,160.03,47.15,45.53,81.41
2018-01-04,160.31,47.44,45.94,81.37
2018-01-05,161.92,47.86,46.16,81.26
2018-01-08,162.55,47.87,46.14,81.27
2018-01-09,162.56,47.86,46.18,81.03
2018-01-10,162.18,47.65,46.06,81.04
2018-01-11,163.29,47.96,46.36,81.04
2018-01-12,164.49,48.47,46.8,81.03
2018-01-16,164.02,48.23,46.75,81.09
2018-01-17,165.79,48.91,47.0,81.0
2018-01-18,165.82,48.99,46.89,80.84
2018-01-19,166.34,49.45,47.1,80.67
2018-01-22,168.12,49.85,47.35,80.61
2018-01-23,169.51,50.03,47.5,80.82
2018-01-24,168.41,50.49,47.65,80.73
2018-01-25,168.35,50.31,47.48,80.95
2018-01-26,170.93,50.98,47.88,80.8
2018-01-29,170.1,50.18,47.44,80.69
2018-01-30,168.7,49.54,47.08,80.54
2018-01-31,169.4,49.84,46.99,80.56
2018-02-01,167.96,49.37,47.11,80.16
2018-02-02,164.61,48.26,46.09,79.92
2018-02-05,158.12,46.71,44.21,80.27
2018-02-06,162.31,47.87,45.07,80.01
2018-02-07,160.21,46.51,44.46,79.83
2018-02-08,153.45,44.96,43.36,79.77
2018-02-09,156.1,45.64,43.66,79.57
2018-02-12,158.87,46.27,44.24,79.59
2018-02-13,159.69,46.63,44.07,79.66
2018-02-14,162.68,47.59,44.94,79.4
2018-02-15,165.7,48.48,45.23,79.48
2018-02-16,164.96,48.3,45.39,79.65
2018-02-20,165.29,47.87,44.93,79.57
2018-02-21,164.82,47.81,44.76,79.27
2018-02-22,164.8,47.87,44.95,79.37
2018-02-23,168.17,48.65,45.4,79.58
2018-02-26,170.4,49.11,45.76,79.62
2018-02-27,168.29,47.79,45.06,79.45
2018-02-28,167.21,47.17,44.59,79.55
2018-03-01,164.48,47.16,44.01,79.52
2018-03-02,165.99,47.28,44.14,79.37
2018-03-05,167.83,47.42,44.32,79.32
2018-03-06,168.54,47.56,44.69,79.35
2018-03-07,168.93,47.55,44.64,79.33
2018-03-08,169.86,47.58,44.77,79.42
2018-03-09,173.16,48.43,45.1,79.32
2018-03-12,174.08,48.6,45.17,79.4
2018-03-13,171.71,48.13,44.89,79.42
2018-03-14,171.68,48.19,44.96,79.59
2018-03-15,171.53,48.0,44.95,79.6
2018-03-16,171.02,47.85,44.89,79.53
2018-03-19,167.1,47.4,44.52,79.47
2018-03-20,167.65,47.81,44.56,79.37
2018-03-21,166.92,48.07,44.67,79.37
2018-03-22,162.8,46.55,43.85,79.5
2018-03-23,158.51,45.87,43.31,79.52
2018-03-26,164.4,47.16,43.92,79.47
2018-03-27,159.08,46.46,43.56,79.74
2018-03-28,157.25,46.14,43.77,79.73
2018-03-29,160.13,46.98,44.25,79.93
2018-04-02,155.51,46.29,43.59,79.72
2018-04-03,157.26,46.74,43.93,79.63
2018-04-04,159.74,46.89,44.03,79.63
2018-04-05,160.65,46.99,44.36,79.52
2018-04-06,156.63,46.16,44.0,79.72
2018-04-09,157.73,46.12,44.38,79.8
2018-04-10,161.21,46.98,44.87,79.66
2018-04-11,160.28,47.04,44.66,79.72
2018-04-12,162.21,47.03,44.83,79.57
2018-04-13,161.37,46.54,44.87,79.63
2018-04-16,162.6,46.58,44.95,79.64
2018-04-17,166.1,46.62,45.18,79.67
2018-04-18,166.44,46.95,45.45,79.41
2018-04-19,164.91,46.69,45.24,79.22
2018-04-20,162.3,46.14,45.02,79.02
2018-04-23,161.89,45.83,44.97,78.98
2018-04-24,158.46,45.62,44.77,78.84
2018-04-25,158.65,45.28,44.67,78.73
2018-04-26,161.99,45.75,45.0,78.89
2018-04-27,162.09,45.99,45.05,79.01
2018-04-30,160.94,45.68,44.81,79.05
2018-05-01,162.78,45.42,44.77,78.75
2018-05-02,161.82,45.12,44.71,78.76
2018-05-03,161.8,44.98,44.8,78.83
2018-05-04,164.87,45.2,44.97,78.88
2018-05-07,166.24,45.08,44.96,78.84
2018-05-08,166.07,45.31,44.96,78.78
2018-05-09,167.88,45.37,45.1,78.69
2018-05-10,169.62,46.27,45.42,78.85
2018-05-11,169.46,46.11,45.51,78.93
2018-05-14,169.75,46.25,45.59,78.83
2018-05-15,167.87,45.37,45.21,78.46
2018-05-16,168.98,46.01,45.35,78.4
2018-05-17,168.33,45.37,45.41,78.33
2018-05-18,167.46,44.95,45.25,78.54
2018-05-21,168.4,45.24,45.54,78.54
2018-05-22,168.18,45.42,45.51,78.56
2018-05-23,169.6,45.22,45.08,78.8
2018-05-24,169.55,45.06,44.93,78.96
2018-05-25,169.72,45.17,44.68,79.13
2018-05-29,168.97,44.17,43.78,79.68
2018-05-30,170.18,44.56,44.41,79.44
2018-05-31,170.07,44.61,44.17,79.41
2018-06-01,172.74,45.11,44.5,79.09
2018-06-04,174.3,45.58,44.7,78.92
2018-06-05,174.84,45.18,44.65,78.99
2018-06-06,175.86,45.83,45.03,78.77
2018-06-07,174.43,45.13,44.77,78.97
2018-06-08,174.44,45.1,44.85,78.87
2018-06-11,174.91,45.04,45.14,78.8
2018-06-12,175.83,45.01,44.86,78.79
2018-06-13,175.82,44.68,44.88,78.74
2018-06-14,177.6,44.44,44.77,78.91
2018-06-15,176.98,44.2,44.46,78.92
2018-06-18,176.5,43.69,44.15,78.92
2018-06-19,176.0,43.19,43.67,79.05
2018-06-20,177.25,43.33,43.76,78.87
2018-06-21,175.71,42.72,43.46,78.91
2018-06-22,175.32,42.79,43.38,78.96
2018-06-25,171.37,42.23,42.77,78.95
2018-06-26,172.07,42.06,42.82,79.08
2018-06-27,169.73,41.13,42.43,79.27
2018-06-28,171.19,41.52,42.58,79.21
2018-06-29,171.65,42.2,42.9,79.19
2018-07-02,172.8,41.74,42.44,78.96
2018-07-03,170.8,41.78,42.53,79.12
2018-07-05,172.92,41.74,42.8,79.23
2018-07-06,175.61,42.25,43.09,79.32
2018-07-09,177.19,43.02,43.48,79.25
2018-07-10,177.32,42.98,43.53,79.2
2018-07-11,176.42,42.18,42.77,79.24
2018-07-12,179.46,42.77,43.13,79.3
2018-07-13,179.61,42.8,43.25,79.37
2018-07-16,179.18,42.56,43.26,79.26
2018-07-17,180.27,42.89,43.31,79.23
2018-07-18,179.93,42.85,43.33,79.19
2018-07-19,179.03,42.36,43.15,79.34
2018-07-20,178.99,42.91,43.41,79.16
2018-07-23,179.56,42.78,43.34,78.91
2018-07-24,180.3,43.42,43.61,79.03
2018-07-25,182.82,44.11,43.94,79.03
2018-07-26,180.05,43.68,43.76,78.97
2018-07-27,177.62,43.74,43.87,79.01
2018-07-30,175.11,43.68,43.84,78.92
2018-07-31,176.45,43.88,43.88,78.98
2018-08-01,177.12,43.55,43.73,78.75
2018-08-02,179.53,43.05,43.4,78.79
2018-08-03,180.08,43.32,43.46,78.96
2018-08-06,181.14,42.99,43.25,79.03
2018-08-07,181.8,43.38,43.52,78.89
2018-08-08,182.02,43.28,43.51,78.87
2018-08-09,181.91,43.22,43.43,79.02
2018-08-10,180.52,42.36,42.61,79.18
2018-08-13,180.32,41.68,42.4,79.19
2018-08-14,181.45,41.93,42.46,79.14
2018-08-15,179.23,40.7,41.81,79.23
2018-08-16,179.82,40.99,42.1,79.27
2018-08-17,179.86,41.34,42.38,79.36
2018-08-20,179.7,41.52,42.56,79.46
2018-08-21,180.36,41.97,42.84,79.42
2018-08-22,181.06,42.22,43.05,79.47
2018-08-23,180.8,41.56,42.73,79.47
2018-08-24,182.48,42.18,43.05,79.51
2018-08-27,184.34,42.87,43.64,79.41
2018-08-28,184.61,42.66,43.54,79.29
2018-08-29,186.74,42.9,43.78,79.24
2018-08-30,186.41,41.76,43.39,79.3
2018-08-31,186.65,42.04,43.12,79.32
2018-09-04,185.85,41.1,42.69,79.01
2018-09-05,183.45,40.66,42.37,79.03
2018-09-06,181.81,40.64,42.22,79.15
2018-09-07,181.11,40.46,41.88,78.9
2018-09-10,181.72,39.98,42.11,78.95
2018-09-11,183.12,40.03,42.17,78.78
2018-09-12,182.58,40.28,42.35,78.84
2018-09-13,184.53,40.79,42.62,78.89
2018-09-14,183.99,40.74,42.71,78.76
2018-09-17,181.34,40.42,42.75,78.75
2018-09-18,182.84,40.74,43.19,78.57
2018-09-19,182.7,41.29,43.34,78.45
2018-09-20,184.72,41.63,43.81,78.55
2018-09-21,183.71,41.8,43.82,78.6
2018-09-24,183.89,41.28,43.63,78.5
2018-09-25,184.14,41.54,43.84,78.44
2018-09-26,184.27,41.14,43.7,78.64
2018-09-27,185.83,41.26,43.58,78.7
2018-09-28,185.79,41.0,43.27,78.7
2018-10-01,186.17,41.1,43.38,78.37
2018-10-02,185.75,40.66,43.1,78.51
2018-10-03,185.95,40.32,43.03,78.11
2018-10-04,182.38,39.4,42.48,77.91
2018-10-05,180.15,39.22,42.27,77.77
2018-10-08,179.05,39.29,42.04,77.74
2018-10-09,179.63,39.19,41.89,77.89
2018-10-10,171.73,38.1,40.94,77.83
2018-10-11,169.6,37.76,40.37,78.05
2018-10-12,174.32,38.72,40.57,78.03
2018-10-15,172.21,38.34,40.5,78.01
2018-10-16,177.22,39.22,41.2,78.07
2018-10-17,177.29,38.75,40.95,77.93
2018-10-18,173.18,37.74,40.3,77.88
2018-10-19,173.02,38.09,40.51,77.84
2018-10-22,173.91,38.49,40.32,77.81
2018-10-23,173.27,38.11,39.91,77.92
2018-10-24,165.34,37.0,38.81,78.13
2018-10-25,171.06,37.7,39.24,78.04
2018-10-26,166.66,37.41,38.91,78.18
2018-10-29,163.23,36.68,38.75,78.11
2018-10-30,165.92,37.43,39.23,78.0
2018-10-31,169.82,37.86,39.55,77.84
2018-11-01,172.06,39.22,40.07,77.79
2018-11-02,169.38,39.36,40.18,77.5
2018-11-05,168.96,39.54,40.16,77.56
2018-11-06,170.24,39.39,40.37,77.55
2018-11-07,175.58,40.09,40.87,77.62
2018-11-08,174.46,39.12,40.46,77.49
2018-11-09,171.52,38.45,40.17,77.68
2018-11-12,166.33,37.94,39.48,77.8
2018-11-13,166.47,38.39,39.63,77.76
2018-11-14,165.2,38.69,39.67,77.82
2018-11-15,168.09,39.45,39.8,77.83
2018-11-16,167.5,39.59,39.84,78.0
2018-11-19,162.06,39.1,39.51,78.0
2018-11-20,159.16,38.28,38.78,77.95
2018-11-21,160.37,39.0,39.35,78.03
2018-11-23,159.21,38.59,39.09,78.02
2018-11-26,162.89,38.86,39.62,77.96
2018-11-27,163.44,39.14,39.5,78.01
2018-11-28,168.7,40.01,40.08,78.05
2018-11-29,168.15,39.74,39.89,78.11
2018-11-30,169.37,39.69,39.75,78.14
2018-12-03,172.33,40.48,40.28,78.07
2018-12-04,165.72,39.73,39.26,78.26
2018-12-06,166.89,39.41,38.89,78.4
2018-12-07,161.38,38.62,38.48,78.56
2018-12-10,163.07,38.17,38.15,78.64
2018-12-11,163.61,38.56,38.19,78.65
2018-12-12,165.05,39.14,38.79,78.57
2018-12-13,165.1,39.2,38.72,78.63
2018-12-14,161.08,38.71,38.19,78.7
2018-12-17,157.43,38.29,37.86,78.85
2018-12-18,158.42,38.53,37.9,78.97
2018-12-19,154.53,37.89,37.49,79.11
2018-12-20,152.29,38.18,37.35,79.0
2018-12-21,147.57,37.87,36.62,79.0
2018-12-24,143.5,37.32,35.84,78.82
2018-12-26,152.46,37.98,36.75,78.65
2018-12-27,153.05,37.9,36.78,78.82
2018-12-28,152.97,38.17,37.02,79.01
2018-12-31,154.26,38.1,37.1,79.21
2019-01-02,154.88,38.27,37.05,79.37
2019-01-03,149.82,37.67,36.75,79.68
2019-01-04,156.23,38.86,37.88,79.44
2019-01-07,158.09,38.94,38.0,79.32
2019-01-08,159.52,39.16,38.27,79.22
2019-01-09,160.82,39.73,38.74,79.33
2019-01-10,161.28,40.03,38.9,79.17
2019-01-11,160.69,39.78,38.66,79.33
2019-01-14,159.27,39.5,38.46,79.26
2019-01-15,162.38,39.76,38.7,79.27
2019-01-16,162.35,40.15,38.82,79.3
2019-01-17,163.63,40.34,38.95,79.21
2019-01-18,165.25,40.55,39.37,79.15
2019-01-22,161.94,39.87,38.76,79.29
2019-01-23,162.15,40.26,38.96,79.37
2019-01-24,163.2,40.6,39.01,79.54
2019-01-25,165.15,41.0,39.5,79.45
2019-01-28,163.11,40.57,39.31,79.48
2019-01-29,161.57,40.62,39.42,79.64
2019-01-30,165.68,41.34,39.86,79.72
2019-01-31,168.16,41.78,39.87,80.09
2019-02-01,167.45,41.47,39.85,79.67
2019-02-04,169.53,41.56,39.99,79.6
2019-02-05,171.03,42.03,40.31,79.77
2019-02-06,170.52,41.53,40.05,79.74
2019-02-07,168.23,41.14,39.54,79.8
2019-02-08,168.56,40.98,39.4,79.92
2019-02-11,168.4,40.74,39.32,79.89
2019-02-12,170.89,41.14,39.84,79.88
2019-02-13,171.01,40.85,39.85,79.75
2019-02-14,171.22,40.93,39.85,79.9
2019-02-15,171.94,40.86,40.39,79.93
2019-02-19,172.28,41.28,40.59,80.0
2019-02-20,172.25,41.46,40.75,79.97
2019-02-21,171.62,41.37,40.65,79.81
2019-02-22,172.89,41.84,40.8,79.99
2019-02-25,173.52,42.4,40.93,79.96
2019-02-26,173.7,42.27,41.1,80.07
2019-02-27,173.59,41.94,40.97,79.91
2019-02-28,173.19,41.62,40.8,79.82
2019-03-01,174.39,41.67,41.05,79.39
2019-03-04,174.42,41.82,40.89,79.53
2019-03-05,174.55,42.31,40.92,79.59
2019-03-06,173.56,42.1,40.8,79.69
2019-03-07,171.43,41.42,40.28,79.92
2019-03-08,171.17,41.12,40.23,80.02
2019-03-11,174.73,41.96,40.6,79.98
2019-03-12,175.69,42.13,40.62,80.17
2019-03-13,177.01,42.22,40.92,80.13
2019-03-14,176.71,42.0,40.88,80.06
2019-03-15,178.35,42.57,41.29,80.21
2019-03-18,178.45,43.05,41.43,80.16
2019-03-19,179.05,43.06,41.54,80.12
2019-03-20,179.76,43.05,41.5,80.47
2019-03-21,182.57,43.15,41.54,80.49
2019-03-22,178.56,41.85,40.74,80.93
2019-03-25,178.22,41.96,40.74,81.03
2019-03-26,179.05,42.1,40.99,81.05
2019-03-27,177.9,41.64,40.93,81.2
2019-03-28,178.31,42.0,40.73,81.24
2019-03-29,179.66,42.5,40.87,81.18
2019-04-01,182.04,43.14,41.4,80.66
2019-04-02,182.73,43.01,41.43,80.7
2019-04-03,183.78,43.22,41.75,80.59
2019-04-04,183.71,43.5,41.67,80.67
2019-04-05,184.66,43.85,41.76,80.73
2019-04-08,185.13,43.82,41.79,80.65
2019-04-09,184.48,43.76,41.54,80.77
2019-04-10,185.47,43.97,41.71,80.88
2019-04-11,185.03,43.46,41.63,80.74
2019-04-12,185.83,43.73,41.94,80.59
2019-04-15,185.86,43.5,41.96,80.61
2019-04-16,186.5,43.85,42.03,80.47
2019-04-17,187.15,43.96,42.1,80.47
2019-04-18,187.39,44.01,42.02,80.58
2019-04-22,187.92,43.75,41.98,80.5
2019-04-23,190.31,43.85,42.08,80.64
2019-04-24,189.71,43.34,41.71,80.85
2019-04-25,190.48,43.26,41.68,80.83
2019-04-26,190.65,43.46,41.84,81.01
2019-04-29,191.02,43.38,42.0,80.84
2019-04-30,189.54,43.41,42.03,80.96
2019-05-01,188.93,43.17,41.75,80.77
2019-05-02,188.11,43.23,41.67,80.59
2019-05-03,191.11,43.79,42.08,80.74
2019-05-06,189.94,42.86,41.68,80.84
2019-05-07,186.24,42.05,40.98,80.96
2019-05-08,185.77,41.94,41.04,80.9
2019-05-09,184.77,41.35,40.74,80.98
2019-05-10,185.0,41.69,41.01,80.97
2019-05-13,178.58,40.28,40.09,81.14
2019-05-14,180.54,40.84,40.47,81.19
2019-05-15,183.09,40.95,40.65,81.31
2019-05-16,184.93,40.85,40.9,81.19
2019-05-17,183.04,40.07,40.67,81.21
2019-05-20,179.95,39.93,40.49,81.11
2019-05-21,181.83,40.47,40.77,81.07
2019-05-22,181.02,40.3,40.61,81.22
2019-05-23,178.25,39.79,40.2,81.51
2019-05-24,178.16,39.85,40.62,81.51
2019-05-28,177.49,39.97,40.27,81.68
2019-05-29,176.03,40.31,40.0,81.66
2019-05-30,176.77,40.49,40.15,81.88
2019-05-31,173.95,40.64,39.84,82.24
2019-06-03,170.12,40.88,40.0,82.28
2019-06-04,174.91,40.89,40.52,82.14
2019-06-05,176.21,40.59,40.5,82.14
2019-06-06,177.61,40.58,40.67,82.12
2019-06-07,181.04,40.87,41.15,82.34
2019-06-10,183.15,41.25,41.26,82.17
2019-06-11,183.4,41.68,41.46,82.11
2019-06-12,182.34,41.23,41.13,82.25
2019-06-13,183.42,41.27,41.15,82.39
2019-06-14,182.64,40.76,40.87,82.4
2019-06-17,183.74,40.65,40.45,82.4
2019-06-18,186.41,41.57,41.01,82.59
2019-06-19,187.11,41.86,41.24,82.87
2019-06-20,188.85,42.51,41.64,83.0
2019-06-21,188.57,42.34,41.49,82.77
2019-06-24,188.16,42.37,41.55,82.92
2019-06-25,184.93,41.91,41.33,82.95
2019-06-26,185.79,42.32,41.38,82.76
2019-06-27,186.5,42.56,41.48,83.0
2019-06-28,186.74,42.53,41.71,83.07
2019-07-01,189.26,43.14,41.9,82.87
2019-07-02,190.01,43.08,42.03,83.03
2019-07-03,191.44,43.13,42.25,83.18
2019-07-05,191.05,42.83,41.96,82.79
2019-07-08,189.71,42.66,41.71,82.78
2019-07-09,190.66,42.55,41.51,82.67
2019-07-10,192.56,42.83,41.69,82.74
2019-07-11,192.42,42.74,41.7,82.47
2019-07-12,193.53,42.74,41.75,82.54
2019-07-15,194.15,42.94,41.79,82.66
2019-07-16,193.15,42.86,41.6,82.55
2019-07-17,192.2,42.76,41.52,82.8
2019-07-18,192.42,43.03,41.64,82.95
2019-07-19,191.01,42.75,41.58,82.86
2019-07-22,192.53,42.7,41.62,82.95
2019-07-23,193.79,42.7,41.86,82.88
2019-07-24,195.15,42.83,41.87,82.96
2019-07-25,193.3,42.58,41.45,82.87
2019-07-26,195.29,42.62,41.57,82.87
2019-07-29,194.62,42.61,41.56,82.92
2019-07-30,193.78,42.19,41.12,82.9
2019-07-31,191.1,41.76,40.86,83.0
2019-08-01,190.15,41.0,40.7,83.4
2019-08-02,187.35,40.61,40.38,83.48
2019-08-05,180.73,39.18,39.35,83.84
2019-08-06,183.26,39.8,39.62,84.05
2019-08-07,184.25,39.97,39.78,84.05
2019-08-08,188.26,40.49,40.19,84.12
2019-08-09,186.49,40.09,39.9,83.97
2019-08-12,184.35,39.64,39.56,84.34
2019-08-13,188.39,40.11,39.95,84.21
2019-08-14,182.76,39.0,38.87,84.51
2019-08-15,182.55,39.22,38.95,84.92
2019-08-16,185.48,39.74,39.41,84.83
2019-08-19,188.43,39.87,39.65,84.56
2019-08-20,186.97,39.94,39.54,84.78
2019-08-21,188.63,40.25,39.87,84.74
2019-08-22,188.02,39.84,39.73,84.58
2019-08-23,182.07,39.27,39.24,84.89
2019-08-26,184.82,39.52,39.58,84.84
2019-08-27,184.43,39.54,39.57,85.13
2019-08-28,185.09,39.69,39.58,85.16
2019-08-29,187.92,40.15,39.89,85.11
2019-08-30,187.47,40.4,40.09,85.1
2019-09-03,185.65,40.19,39.93,84.99
2019-09-04,188.33,40.85,40.49,85.15
2019-09-05,191.78,41.16,40.82,84.71
2019-09-06,191.59,41.29,40.91,84.81
2019-09-09,191.19,41.4,40.99,84.42
2019-09-10,190.64,41.4,41.11,83.99
2019-09-11,192.43,41.71,41.36,83.94
2019-09-12,193.23,41.97,41.58,83.78
2019-09-13,192.54,42.19,41.77,83.3
2019-09-16,191.68,41.85,41.47,83.52
2019-09-17,192.6,41.9,41.63,83.71
2019-09-18,192.52,41.69,41.52,83.77
2019-09-19,192.84,41.43,41.69,83.89
2019-09-20,190.8,41.5,41.6,84.19
2019-09-23,190.5,41.65,41.54,84.25
2019-09-24,187.97,40.63,41.09,84.54
2019-09-25,190.08,40.67,41.02,84.14
2019-09-26,189.38,40.65,41.11,84.28
2019-09-27,187.03,40.14,40.93,84.37
2019-09-30,188.81,40.26,41.08,84.43
2019-10-01,187.27,39.98,40.71,84.33
2019-10-02,184.05,39.79,39.9,84.52
2019-10-03,186.07,40.27,40.18,84.8
2019-10-04,188.81,40.46,40.49,84.94
2019-10-07,188.24,40.15,40.44,84.72
2019-10-08,185.42,39.81,40.06,84.76
2019-10-09,187.23,40.11,40.38,84.66
2019-10-10,188.68,40.54,40.64,84.4
2019-10-11,191.11,41.08,41.33,84.09
2019-10-14,191.09,40.99,41.18,84.23
2019-10-15,193.52,41.27,41.64,84.01
2019-10-16,193.04,41.38,41.67,84.1
2019-10-17,193.55,41.51,41.78,84.1
2019-10-18,191.69,41.4,41.73,84.14
2019-10-21,193.39,41.7,41.99,83.94
2019-10-22,191.85,41.67,41.89,84.09
2019-10-23,192.22,41.69,42.09,84.13
2019-10-24,194.09,41.74,42.16,84.14
2019-10-25,195.64,41.93,42.19,84.0
2019-10-28,197.57,42.26,42.38,83.82
2019-10-29,196.04,42.02,42.33,83.84
2019-10-30,196.99,42.18,42.5,84.11
2019-10-31,197.08,41.85,42.4,84.51
2019-11-01,198.87,42.5,42.78,84.25
2019-11-04,200.1,42.81,43.01,84.01
2019-11-05,200.21,43.02,43.0,83.72
2019-11-06,199.76,42.95,42.96,83.9
2019-11-07,200.43,43.24,43.15,83.47
2019-11-08,201.23,42.85,43.06,83.39
2019-11-11,200.96,42.61,43.02,83.44
2019-11-12,201.54,42.29,43.03,83.49
2019-11-13,201.59,42.02,42.89,83.64
2019-11-14,201.43,42.0,42.86,83.88
2019-11-15,202.91,42.28,43.12,83.85
2019-11-18,203.07,42.27,43.17,83.97
2019-11-19,203.37,42.42,43.09,84.06
2019-11-20,202.15,42.26,42.83,84.29
2019-11-21,201.7,42.31,42.77,84.15
2019-11-22,201.83,42.23,42.82,84.2
2019-11-25,204.22,42.61,43.15,84.28
2019-11-26,204.61,42.44,43.18,84.42
2019-11-27,206.04,42.57,43.3,84.29
2019-11-29,205.1,42.06,42.97,84.29
2019-12-02,203.0,42.07,42.78,83.89
2019-12-03,201.41,41.9,42.62,84.34
2019-12-04,202.43,42.27,42.99,84.17
2019-12-05,202.83,42.49,42.95,84.08
2019-12-06,205.0,42.65,43.32,83.97
2019-12-09,204.07,42.49,43.09,83.99
2019-12-10,203.9,42.58,43.13,83.93
2019-12-11,204.98,43.15,43.37,84.21
2019-12-12,206.51,43.74,43.71,83.81
2019-12-13,207.19,43.69,43.96,84.19
2019-12-16,209.27,44.06,44.4,83.96
2019-12-17,209.39,44.39,44.24,83.97
2019-12-18,209.55,44.63,44.13,83.86
2019-12-19,210.86,44.66,44.17,83.92
2019-12-20,211.71,44.7,44.24,83.94
2019-12-23,211.81,44.22,43.86,83.7
2019-12-24,211.92,44.18,43.82,83.78
2019-12-26,213.79,44.55,44.02,83.86
2019-12-27,213.61,44.61,44.14,83.98
2019-12-30,212.21,44.36,43.82,83.95
2019-12-31,212.61,44.47,44.06,83.86
2020-01-02,216.16,45.53,44.42,83.97
2020-01-03,214.18,44.72,43.88,84.27
2020-01-06,215.56,44.64,44.03,84.17
2020-01-07,215.53,44.62,43.96,84.1
2020-01-08,217.15,44.82,44.02,83.97
2020-01-09,218.99,45.05,44.2,84.07
2020-01-10,218.43,45.27,44.05,84.21
2020-01-13,220.95,45.89,44.31,84.16
2020-01-14,220.08,45.68,44.34,84.28
2020-01-15,220.17,45.39,44.31,84.41
2020-01-16,222.28,45.62,44.55,84.36
2020-01-17,223.38,45.91,44.66,84.35
2020-01-21,223.28,44.77,44.3,84.56
2020-01-22,223.87,45.04,44.41,84.63
2020-01-23,224.59,44.63,44.3,84.78
2020-01-24,222.7,44.29,44.13,84.91
2020-01-27,218.1,42.8,43.2,85.19
2020-01-28,221.45,43.16,43.57,85.04
2020-01-29,221.81,43.36,43.58,85.28
2020-01-30,222.6,42.77,43.48,85.3
2020-01-31,219.07,42.01,42.74,85.52
2020-02-03,222.38,42.31,42.89,85.26
2020-02-04,227.47,43.32,43.58,85.0
2020-02-05,228.22,43.56,44.0,84.86
2020-02-06,230.19,43.54,44.15,84.94
2020-02-07,229.2,42.95,43.72,85.2
2020-02-10,231.97,43.22,43.82,85.33
2020-02-11,232.01,43.77,44.12,85.19
2020-02-12,234.27,44.33,44.3,85.09
2020-02-13,233.97,43.86,43.98,85.17
2020-02-14,234.64,43.77,43.95,85.26
2020-02-18,234.73,43.62,43.65,85.39
2020-02-19,236.98,43.98,43.83,85.38
2020-02-20,234.78,43.38,43.51,85.59
2020-02-21,230.27,43.22,43.31,85.8
2020-02-24,221.39,41.7,41.62,86.07
2020-02-25,215.37,41.37,40.91,86.14
2020-02-26,216.48,41.63,40.94,86.09
2020-02-27,205.64,40.63,39.69,86.19
2020-02-28,205.8,40.52,39.47,86.76
2020-03-02,216.42,41.3,39.99,86.53
2020-03-03,209.48,41.1,39.67,87.05
2020-03-04,218.22,41.68,40.76,87.03
2020-03-05,211.59,40.88,39.69,87.36
2020-03-06,208.02,40.11,39.11,87.96
2020-03-09,193.57,37.12,35.93,87.77
2020-03-10,204.11,38.99,37.27,86.59
2020-03-11,195.22,37.3,35.33,84.95
2020-03-12,177.32,33.55,31.38,80.33
2020-03-13,192.34,35.9,33.36,83.72
2020-03-16,169.3,31.56,29.75,84.6
2020-03-17,182.14,33.54,31.1,82.85
2020-03-18,176.6,30.81,29.25,80.85
2020-03-19,177.66,30.98,29.68,80.8
2020-03-20,170.7,31.12,29.41,82.17
2020-03-23,170.46,30.46,28.78,83.99
2020-03-24,183.66,32.38,31.34,84.08
2020-03-25,182.3,33.44,32.47,85.21
2020-03-26,191.9,34.79,33.85,85.6
2020-03-27,185.3,32.91,32.81,86.06
2020-03-30,192.04,33.39,33.48,86.15
2020-03-31,190.4,33.55,33.34,85.35
2020-04-01,182.31,32.36,31.86,85.6
2020-04-02,186.01,33.31,32.47,86.0
2020-04-03,183.37,32.67,31.83,85.96
2020-04-06,196.48,34.28,33.54,86.23
2020-04-07,196.4,34.48,33.73,86.31
2020-04-08,200.57,34.88,34.05,86.53
2020-04-09,200.86,34.82,34.78,87.48
2020-04-13,203.03,34.95,34.5,87.2
2020-04-14,211.86,35.65,35.12,87.2
2020-04-15,209.43,34.86,33.98,87.63
2020-04-16,213.25,35.06,34.02,87.68
2020-04-17,215.29,35.63,34.98,87.56
2020-04-20,212.74,35.37,34.47,87.42
2020-04-21,204.89,34.39,33.76,87.53
2020-04-22,210.97,35.28,34.39,87.46
2020-04-23,210.52,35.14,34.33,87.6
2020-04-24,213.84,35.09,34.7,87.57
2020-04-27,215.56,35.75,35.18,87.26
2020-04-28,211.5,35.84,35.46,87.52
2020-04-29,219.0,36.81,36.4,87.58
2020-04-30,218.91,36.17,35.68,87.51
2020-05-01,212.74,34.96,34.89,87.3
2020-05-04,215.22,35.4,34.92,87.39
